tweetDate,twitterId,handle,text,profileUser,tweetLink,mediaUrl,timestamp,query,type
Thu Apr 11 00:30:17 +0000 2019,20531758,isabel_siaba,RT @bbcbrasil: O que um planeta morto nos ensina sobre o que deve ocorrer com a Terra quando o Sol desaparecer https://t.co/iXcJSerCjH http…,https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1116136351945101314,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Thu Apr 11 00:25:04 +0000 2019,20531758,isabel_siaba,"RT @cnnbrk: The first-ever picture of a black hole has been captured. ""We have seen what we thought was unseeable,"" one researcher says. ht…",https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1116135036603064320,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Thu Jan 10 02:38:28 +0000 2019,20531758,isabel_siaba,Gostei de um vídeo @YouTube https://t.co/Gzn30OYefI Smith - Era Uma Vez (letra),https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1083191313632239616,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Wed Jan 02 01:46:50 +0000 2019,20531758,isabel_siaba,Gostei de um vídeo @YouTube https://t.co/V6R80Uon14ÃO NUMA CASA MALUQUINHA ★ Passeio Divertido no Playground The Fun House |,https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1080279214530666496,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Sun Dec 30 22:10:08 +0000 2018,20531758,isabel_siaba,Gostei de um vídeo @YouTube https://t.co/gbeLpeuLd1 coisas que você precisa saber sobre a BOTIA YOYO - Minha Fauna,https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1079499907990515713,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Wed Dec 26 23:39:37 +0000 2018,20531758,isabel_siaba,Gostei de um vídeo @YouTube https://t.co/LuDSROOT1z Jorge - Amiga da minha mulher,https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1078072874043269126,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Tue Dec 18 19:48:49 +0000 2018,20531758,isabel_siaba,Gostei de um vídeo @YouTube https://t.co/dnncIR0OOQ de Paz - Lilian,https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1075115690632318983,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Fri Dec 14 01:15:34 +0000 2018,20531758,isabel_siaba,Gostei de um vídeo @YouTube https://t.co/TnXM9NHeEH 4 PIADAS ADULTAS EM HOTEL TRANSYLVANIA QUE VOCÊ NÃO NOTOU | TeoriaTV,https://twitter.com/isabel_siaba,https://twitter.com/isabel_siaba/status/1073385979388416002,,2022-03-15T19:58:06.628Z,https://twitter.com/isabel_siaba,tweet
Fri Feb 11 18:53:20 +0000 2022,26593416,NatalieCoughlin,"RT @WineSpectator: Looking for a #wine that captures the spirit of the @Olympics? @WineSpectator shares the story of @GaderianWines, founde…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1492210158541307905,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Feb 11 18:53:08 +0000 2022,26593416,NatalieCoughlin,RT @waerator: RT WineSpectator: Looking for a #wine that captures the spirit of the @Olympics? @WineSpectator shares the story of @Gaderian…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1492210107710521346,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sat Nov 27 16:49:49 +0000 2021,26593416,NatalieCoughlin,"RT @GaderianWines: 🍷 Gaderian's Small Business Saturday Deals 🍷 - https://t.co/cuM8DFqh5c

Enjoy 15% off all orders of 6+ bottles with the…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1464637595963383811,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sat Oct 02 21:00:09 +0000 2021,26593416,NatalieCoughlin,"RT @winefashionista: She won gold in the pool, now she’s winning gold in the vineyard. We welcome @NatalieCoughlin, the 12-time Olympic med…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1444406875408125955,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sat Oct 02 20:59:12 +0000 2021,26593416,NatalieCoughlin,"OMG, this is too funny!",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1444406637414940672,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sat Oct 02 20:58:19 +0000 2021,26593416,NatalieCoughlin,RT @mccellarangel: Where were you in 2004? What about '08? Many of us we're glued to our seats watching the incredible talents of Olympian…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1444406413632032769,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Aug 27 14:11:01 +0000 2021,26593416,NatalieCoughlin,"RT @TheBigCSociety: This episode's guest of Forever a Golden Bear is Natalie Coughlin Hall (@NatalieCoughlin), formerly of @CalWSwim, a 12-…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1431257949591142404,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sat Aug 14 16:45:46 +0000 2021,26593416,NatalieCoughlin,"RT @OctagonOAS: 12x Olympic medalist, cookbook author &amp; winemaker @NatalieCoughlin shares organizing tips with @thekitchn. 
https://t.co/e3…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1426585854261088256,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Wed Aug 11 12:34:38 +0000 2021,26593416,NatalieCoughlin,"RT @ComiendoenLA: These are @NatalieCoughlin's 5 best tips:
https://t.co/9vGD5zvWbv",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1425435489390137345,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sun Aug 08 13:09:46 +0000 2021,26593416,NatalieCoughlin,RT @Calumet2018: Donations to our swim team are currently being matched!  https://t.co/XuTiQ5FiPG   Please help us raise money to purchase…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1424357166287261703,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sun Aug 08 13:09:39 +0000 2021,26593416,NatalieCoughlin,"RT @TheGarageBeers: Hey everybody!! 

We’re super excited to be back with you next week! 

In the mean time, check out another one of our f…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1424357135475871747,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Thu Jul 15 18:01:05 +0000 2021,26593416,NatalieCoughlin,RT @OctagonOAS: From water to wine: 3x Olympian @NatalieCoughlin talks with @KPIXtv about her post-swimming career as a co-founder of @Gade…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1415733170146668545,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sat Jul 03 16:33:01 +0000 2021,26593416,NatalieCoughlin,"RT @vernKPIX: One of the most decorated American Olympians, @NatalieCoughlin has transitioned from Champion to Chenin Blanc, as a vintner w…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1411362354525138944,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jun 15 05:47:27 +0000 2021,26593416,NatalieCoughlin,"RT @TheGarageBeers: PM REPOST!! 

We are so lucky to have so many big time guests on the show. This week is absolutely no different. 

1 pe…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1404676910978764801,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jun 15 05:47:13 +0000 2021,26593416,NatalieCoughlin,"RT @GarageBeersMike: With the #Olympic Trials under way this weekend, head over to @TheGarageBeers and listen to our incredible interview w…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1404676852363321349,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Jun 04 22:29:40 +0000 2021,26593416,NatalieCoughlin,"RT @OctagonOAS: #ICYMI: @NatalieCoughlin, one of the most decorated female Olympians of all time, is the feature of an episode of the @olym…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1400942858555727874,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Wed Jan 06 23:37:46 +0000 2021,26593416,NatalieCoughlin,"RT @NAACP: And you thought ""Taking A Knee"" was too much!?!",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1346964206545850368,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Wed Jan 06 23:36:08 +0000 2021,26593416,NatalieCoughlin,RT @OctagonOAS: .@SwimmingWorld's Top Performances of the Millennium’s First 20 Years highlights @NatalieCoughlin's incredible feat as the…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1346963794652659713,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Dec 11 21:09:09 +0000 2020,26593416,NatalieCoughlin,Cheers!,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1337504719212724227,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Oct 02 12:58:37 +0000 2020,26593416,NatalieCoughlin,"Woohoo, I’ve made the @AdamCarollaShow Birthday Cocktail List! I’ll just ignore the fact that so did Subway Jared...",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1312014121387192320,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Sep 11 04:07:51 +0000 2020,26593416,NatalieCoughlin,"Thanks for the @GaderianWines shoutout! — “When in doubt, ask the audience  “ https://t.co/CQursgmcgs via @MorningBrew",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1304270407449612288,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Sun Aug 30 04:34:30 +0000 2020,26593416,NatalieCoughlin,"RT @OctagonOAS: 12x medalist @NatalieCoughlin joins @goldmedalmel on the @swimswamnews podcast to chat about her competitive spirit, apprec…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1299928456004730882,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jul 14 00:28:35 +0000 2020,26593416,NatalieCoughlin,Join me tomorrow for @DiabloMagazine’s virtual women’s event!,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1282834340209029120,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri May 29 04:59:43 +0000 2020,26593416,NatalieCoughlin,"RT @DiabloMagazine: Top Tickets, At-Home Edition: @WTGST; the season of Hard Knocks focused on the Oakland Raiders; books from @NatalieCoug…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1266232734160056324,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Apr 28 15:01:29 +0000 2020,26593416,NatalieCoughlin,"RT @OctagonOAS: Catch 12x Olympic medalist @NatalieCoughlin as tonight's Sports Star on #AllAroundChampionTV on @byutv:
https://t.co/4EOCGW…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1255150146368630786,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Thu Apr 23 23:04:59 +0000 2020,26593416,NatalieCoughlin,I had so much fun taping an episode of the show All-Round Champion last summer! My episode airs tonight and shows Jasmine and I teaching the athletes how to swim! Watch tonight at 8pm ET on @BYUtv or on the #BYUtv App!  https://t.co/13FzWOaEFM,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1253459886588833792,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Mon Apr 20 16:14:05 +0000 2020,26593416,NatalieCoughlin,"Natalie Coughlin: Winemaker, Cookbook Author &amp; 12-Time Olympic Medalist https://t.co/TjU1MPVQqd via @swimswamnews",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1252269316898033667,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Mon Apr 20 15:53:54 +0000 2020,26593416,NatalieCoughlin,"RT @USASwimming: This time can be hard, but you're not alone. 

See the full mental health Q&amp;A session with @NatalieCoughlin, @MayaDiRado &amp;…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1252264234630578178,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Wed Apr 15 05:45:17 +0000 2020,26593416,NatalieCoughlin,"RT @OctagonOAS: 12x medalist @NatalieCoughlin, and her post-Olympic career including motherhood, publishing her cookbook &amp; co-founding @Gad…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1250299134285774853,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Mar 13 17:21:49 +0000 2020,26593416,NatalieCoughlin,NCAA: Let NCAA Athletes Get a Year of Eligibility Back - Sign the Petition! https://t.co/iKWFdiGuDz via @Change,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1238515621534425088,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Mon Feb 03 22:23:01 +0000 2020,26593416,NatalieCoughlin,"RT @TeachAids: @NatalieCoughlin has joined our TeachAids ambassador team to improve head safety for youth athletes nationwide!
@USASwimming…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1224458295169056770,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jan 28 00:30:25 +0000 2020,26593416,NatalieCoughlin,"RT @WINforKC: Unfortunately, Elena Delle Donne is not able to attend the #WINforKC Women’s Sports Awards Celebration on 2/7/2020. 

As a re…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1221953642112016386,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jan 28 00:30:01 +0000 2020,26593416,NatalieCoughlin,"RT @CoachingCorps: Celebrity sighting! 
@UCBerkeley alumn, Team USA swimmer &amp; 12-time Olympic medalist @NatalieCoughlin joined us to take p…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1221953540190400512,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jan 28 00:29:39 +0000 2020,26593416,NatalieCoughlin,"RT @RevelationsNBC: BE INSPIRED! 8 fierce &amp; passionate women share stories of success, failure &amp; overcoming odds. @kerrileewalsh @brandicha…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1221953447777296384,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jan 28 00:29:30 +0000 2020,26593416,NatalieCoughlin,"RT @nbcbayarea: “I was born competitive, came out of the womb competitive.” 
@NatalieCoughlin has 12 #Olympic medals. She’s also an author,…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1221953409915338754,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Wed Jan 15 00:02:38 +0000 2020,26593416,NatalieCoughlin,I'm riding for @cycleforsurvival on Feb 9th. Please consider donating to this worthy cause. Every dollar donated will fund research led by Memorial Sloan Kettering Cancer Center. https://t.co/4bMoS1Eah7,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1217235607421771776,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Dec 20 00:01:18 +0000 2019,26593416,NatalieCoughlin,RT @RevelationsNBC: We are excited for the next #BayAreaRevelations episode: “Female Sports Icons.” 8 incredible women share their stories…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1207813184867799040,,2022-03-15T19:58:12.531Z,https://twitter.com/NatalieCoughlin,tweet
Fri Feb 11 18:53:20 +0000 2022,26593416,NatalieCoughlin,"RT @WineSpectator: Looking for a #wine that captures the spirit of the @Olympics? @WineSpectator shares the story of @GaderianWines, founde…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1492210158541307905,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Fri Feb 11 18:53:08 +0000 2022,26593416,NatalieCoughlin,RT @waerator: RT WineSpectator: Looking for a #wine that captures the spirit of the @Olympics? @WineSpectator shares the story of @Gaderian…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1492210107710521346,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sat Nov 27 16:49:49 +0000 2021,26593416,NatalieCoughlin,"RT @GaderianWines: 🍷 Gaderian's Small Business Saturday Deals 🍷 - https://t.co/cuM8DFqh5c

Enjoy 15% off all orders of 6+ bottles with the…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1464637595963383811,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sat Oct 02 21:00:09 +0000 2021,26593416,NatalieCoughlin,"RT @winefashionista: She won gold in the pool, now she’s winning gold in the vineyard. We welcome @NatalieCoughlin, the 12-time Olympic med…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1444406875408125955,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sat Oct 02 20:59:12 +0000 2021,26593416,NatalieCoughlin,"OMG, this is too funny!",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1444406637414940672,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sat Oct 02 20:58:19 +0000 2021,26593416,NatalieCoughlin,RT @mccellarangel: Where were you in 2004? What about '08? Many of us we're glued to our seats watching the incredible talents of Olympian…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1444406413632032769,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Fri Aug 27 14:11:01 +0000 2021,26593416,NatalieCoughlin,"RT @TheBigCSociety: This episode's guest of Forever a Golden Bear is Natalie Coughlin Hall (@NatalieCoughlin), formerly of @CalWSwim, a 12-…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1431257949591142404,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sat Aug 14 16:45:46 +0000 2021,26593416,NatalieCoughlin,"RT @OctagonOAS: 12x Olympic medalist, cookbook author &amp; winemaker @NatalieCoughlin shares organizing tips with @thekitchn. 
https://t.co/e3…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1426585854261088256,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Wed Aug 11 12:34:38 +0000 2021,26593416,NatalieCoughlin,"RT @ComiendoenLA: These are @NatalieCoughlin's 5 best tips:
https://t.co/9vGD5zvWbv",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1425435489390137345,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sun Aug 08 13:09:46 +0000 2021,26593416,NatalieCoughlin,RT @Calumet2018: Donations to our swim team are currently being matched!  https://t.co/XuTiQ5FiPG   Please help us raise money to purchase…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1424357166287261703,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sun Aug 08 13:09:39 +0000 2021,26593416,NatalieCoughlin,"RT @TheGarageBeers: Hey everybody!! 

We’re super excited to be back with you next week! 

In the mean time, check out another one of our f…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1424357135475871747,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Thu Jul 15 18:01:05 +0000 2021,26593416,NatalieCoughlin,RT @OctagonOAS: From water to wine: 3x Olympian @NatalieCoughlin talks with @KPIXtv about her post-swimming career as a co-founder of @Gade…,https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1415733170146668545,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Sat Jul 03 16:33:01 +0000 2021,26593416,NatalieCoughlin,"RT @vernKPIX: One of the most decorated American Olympians, @NatalieCoughlin has transitioned from Champion to Chenin Blanc, as a vintner w…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1411362354525138944,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Tue Jun 15 05:47:27 +0000 2021,26593416,NatalieCoughlin,"RT @TheGarageBeers: PM REPOST!! 

We are so lucky to have so many big time guests on the show. This week is absolutely no different. 

1 pe…",https://twitter.com/NatalieCoughlin,https://twitter.com/NatalieCoughlin/status/1404676910978764801,,2022-03-15T19:58:15.684Z,https://twitter.com/NatalieCoughlin,tweet
Tue Mar 15 06:42:31 +0000 2022,35776126,Steve_Nguru,How is the title of Senior Counsel awarded? I think I am more than qualified to receive such a title.,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1503622655257329665,,2022-03-15T19:58:21.433Z,https://twitter.com/Steve_Nguru,tweet
Sun Mar 13 22:36:06 +0000 2022,35776126,Steve_Nguru,Kenya yetu jamani!,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1503137856570765315,,2022-03-15T19:58:21.433Z,https://twitter.com/Steve_Nguru,tweet
Sat Mar 12 21:31:13 +0000 2022,35776126,Steve_Nguru,"YAANI Kalonzo just timidly sat there while being lectured that his intention to run for president (or support Ruto), and which he has a right to do, was ‘tamaa’? #AzimioCountry #AzimioLaUmoja",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1502759141386993670,,2022-03-15T19:58:21.433Z,https://twitter.com/Steve_Nguru,tweet
Fri Mar 11 17:05:16 +0000 2022,35776126,Steve_Nguru,Hamjamboni wadau; birthday week ni ya maselfie😜 https://t.co/GrhxSAziRl,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1502329823435309062,https://pbs.twimg.com/media/FNlY961WUAI_8f2.jpg,2022-03-15T19:58:21.433Z,https://twitter.com/Steve_Nguru,tweet
Thu Mar 10 08:01:47 +0000 2022,35776126,Steve_Nguru,https://t.co/dlsi9vb343,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501830661505703941,https://pbs.twimg.com/media/FNeTBLLX0AIT4vL.png,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Wed Mar 09 16:54:39 +0000 2022,35776126,Steve_Nguru,"RT @wmnjoya: Public transport problems started when Jomo Kenyatta undermined public-funded transport, winked at rogue mathree drivers. All…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501602377970954240,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Wed Mar 09 11:02:14 +0000 2022,35776126,Steve_Nguru,"RT @IEAKwame: When GoK already has the authority to respond to violence and vigilantism and doesn't, we ought to be circumspect and not ass…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501513687374442499,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Wed Mar 09 10:59:21 +0000 2022,35776126,Steve_Nguru,"RT @gathara: Bodabodas and matatus are an object lesson on the futility if trying to ""entrepreneur"" our way around rubbish systems. Swamp C…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501512961915031553,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Wed Mar 09 10:58:09 +0000 2022,35776126,Steve_Nguru,"RT @gathara: This idea of ""bringing sanity"" pretends the behaviour on our roads is ""insanity"" when it is actually a very rational and predi…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501512659597996036,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Tue Mar 08 14:16:19 +0000 2022,35776126,Steve_Nguru,"RT @JesseKenya: So the forest rd incident happened on Friday and not yesterday, Monday.

So if Matiangi had not seen the video and ordered…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501200143588245511,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Tue Mar 08 04:29:25 +0000 2022,35776126,Steve_Nguru,"RT @mungaikihanya: Boda-boda, nduthi guys, 

Now ""You have touched a woman
You have struck a rock
You have dislodged a boulder
You will be…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1501052445073543170,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Mon Mar 07 19:49:24 +0000 2022,35776126,Steve_Nguru,RT @gabrieloguda: I'm watching KBC. The police spoke to KBC reporters saying the Forest Road incident happened on Friday. You see where the…,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500921577969442818,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Sun Mar 06 12:23:54 +0000 2022,35776126,Steve_Nguru,"RT @Mouchieee: Leaning Tower of Pisa 🗼ssorry Kinoo. The foundation moved sideways and settled down. Who designed, and who supervised?",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500447075812712449,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Sun Mar 06 07:44:22 +0000 2022,35776126,Steve_Nguru,Reminder: Lane splitting is illegal.,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500376730300731394,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Sun Mar 06 07:40:31 +0000 2022,35776126,Steve_Nguru,"RT @blossomozurumba: Never pay for a CV / Cover Letter draft, review and design, again.

Here is a free resource from @Harvard for your CVs…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500375760196063232,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Sun Mar 06 07:32:13 +0000 2022,35776126,Steve_Nguru,Please explain this one Engineer @Mouchieee,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500373669352251394,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Sat Mar 05 15:48:47 +0000 2022,35776126,Steve_Nguru,Patriarchy is pushing back. But we see you. 🤣,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500136247079092233,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Sat Mar 05 08:50:57 +0000 2022,35776126,Steve_Nguru,"RT @wmnjoya: This is passive aggression. You first demean someone by mentioning his grade, then you say ""but he's good at drawing."" This tw…",https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1500031096586649607,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
Fri Mar 04 21:11:47 +0000 2022,35776126,Steve_Nguru,RT @ahmednasirlaw: Who do you think H.E UHURU will pick as running mate for Hon Raila in the 9.8.2022 Presidential contest?,https://twitter.com/Steve_Nguru,https://twitter.com/Steve_Nguru/status/1499855146263613440,,2022-03-15T19:58:21.434Z,https://twitter.com/Steve_Nguru,tweet
